var,val,success_rate
delim,tab,0.005
delim,vertical line,0.006666666666666667
delim,number sign,0.008333333333333333
inclusive,True,0.025714285714285714
example_input,1,0.15214285714285714
input,2,0.16666666666666666
input,4,0.16666666666666666
input,6,0.16666666666666666
input,8,0.16666666666666666
input,10,0.16666666666666666
input,12,0.16666666666666666
input,14,0.16666666666666666
input,16,0.16666666666666666
input,18,0.16666666666666666
input,20,0.16666666666666666
input,22,0.16666666666666666
input,24,0.16666666666666666
input,26,0.16666666666666666
input,28,0.16666666666666666
input,30,0.16666666666666666
input,32,0.16666666666666666
input,34,0.16666666666666666
input,36,0.16666666666666666
input,38,0.16666666666666666
input,40,0.16666666666666666
input,42,0.16666666666666666
input,44,0.16666666666666666
input,46,0.16666666666666666
input,48,0.16666666666666666
input,50,0.16666666666666666
input,52,0.16666666666666666
input,54,0.16666666666666666
input,56,0.16666666666666666
input,58,0.16666666666666666
input,60,0.16666666666666666
input,62,0.16666666666666666
input,64,0.16666666666666666
input,66,0.16666666666666666
input,68,0.16666666666666666
input,70,0.16666666666666666
input,72,0.16666666666666666
input,74,0.16666666666666666
input,76,0.16666666666666666
input,78,0.16666666666666666
input,80,0.16666666666666666
input,82,0.16666666666666666
input,84,0.16666666666666666
input,86,0.16666666666666666
input,88,0.16666666666666666
input,90,0.16666666666666666
input,92,0.16666666666666666
input,94,0.16666666666666666
input,96,0.16666666666666666
input,98,0.16666666666666666
delim,hash,0.17333333333333334
example_input,100,0.18214285714285713
input,3,0.23809523809523808
input,5,0.23809523809523808
input,7,0.23809523809523808
input,9,0.23809523809523808
input,11,0.23809523809523808
input,13,0.23809523809523808
input,15,0.23809523809523808
input,17,0.23809523809523808
input,19,0.23809523809523808
input,21,0.23809523809523808
input,23,0.23809523809523808
input,25,0.23809523809523808
input,27,0.23809523809523808
input,29,0.23809523809523808
input,31,0.23809523809523808
input,33,0.23809523809523808
input,35,0.23809523809523808
input,37,0.23809523809523808
input,39,0.23809523809523808
input,41,0.23809523809523808
input,43,0.23809523809523808
input,45,0.23809523809523808
input,47,0.23809523809523808
input,49,0.23809523809523808
input,51,0.23809523809523808
input,53,0.23809523809523808
input,55,0.23809523809523808
input,57,0.23809523809523808
input,59,0.23809523809523808
input,61,0.23809523809523808
input,63,0.23809523809523808
input,65,0.23809523809523808
input,67,0.23809523809523808
input,69,0.23809523809523808
input,71,0.23809523809523808
input,73,0.23809523809523808
input,75,0.23809523809523808
input,77,0.23809523809523808
input,79,0.23809523809523808
input,81,0.23809523809523808
input,83,0.23809523809523808
input,85,0.23809523809523808
input,87,0.23809523809523808
input,89,0.23809523809523808
input,91,0.23809523809523808
input,93,0.23809523809523808
input,95,0.23809523809523808
input,97,0.23809523809523808
input,99,0.23809523809523808
example_input,500,0.28714285714285714
delim,semicolon,0.3383333333333333
inclusive,False,0.38857142857142857
delim,comma,0.41833333333333333
input,0,0.42857142857142855
input,1,0.4523809523809524
delim,space,0.5
