var,val,success_rate
example_input,1,0.79
delim,number sign,0.8366666666666667
delim,vertical line,0.8366666666666667
inclusive,False,0.86
input,2,0.9047619047619048
input,4,0.9047619047619048
input,6,0.9047619047619048
input,8,0.9047619047619048
input,10,0.9047619047619048
input,12,0.9047619047619048
input,14,0.9047619047619048
input,16,0.9047619047619048
input,18,0.9047619047619048
input,20,0.9047619047619048
input,22,0.9047619047619048
input,24,0.9047619047619048
input,26,0.9047619047619048
input,28,0.9047619047619048
input,30,0.9047619047619048
input,32,0.9047619047619048
input,34,0.9047619047619048
input,36,0.9047619047619048
input,38,0.9047619047619048
input,40,0.9047619047619048
input,42,0.9047619047619048
input,44,0.9047619047619048
input,46,0.9047619047619048
input,48,0.9047619047619048
input,50,0.9047619047619048
input,52,0.9047619047619048
input,54,0.9047619047619048
input,56,0.9047619047619048
input,58,0.9047619047619048
input,60,0.9047619047619048
input,62,0.9047619047619048
input,64,0.9047619047619048
input,66,0.9047619047619048
input,68,0.9047619047619048
input,70,0.9047619047619048
input,72,0.9047619047619048
input,74,0.9047619047619048
input,76,0.9047619047619048
input,78,0.9047619047619048
input,80,0.9047619047619048
input,82,0.9047619047619048
input,84,0.9047619047619048
input,86,0.9047619047619048
input,88,0.9047619047619048
input,90,0.9047619047619048
input,92,0.9047619047619048
input,94,0.9047619047619048
input,96,0.9047619047619048
input,98,0.9047619047619048
delim,comma,0.9183333333333333
delim,semicolon,0.9183333333333333
input,3,0.9523809523809523
input,5,0.9523809523809523
input,7,0.9523809523809523
input,9,0.9523809523809523
input,11,0.9523809523809523
input,13,0.9523809523809523
input,15,0.9523809523809523
input,17,0.9523809523809523
input,19,0.9523809523809523
input,21,0.9523809523809523
input,23,0.9523809523809523
input,25,0.9523809523809523
input,27,0.9523809523809523
input,29,0.9523809523809523
input,31,0.9523809523809523
input,33,0.9523809523809523
input,35,0.9523809523809523
input,37,0.9523809523809523
input,39,0.9523809523809523
input,41,0.9523809523809523
input,43,0.9523809523809523
input,45,0.9523809523809523
input,47,0.9523809523809523
input,49,0.9523809523809523
input,51,0.9523809523809523
input,53,0.9523809523809523
input,55,0.9523809523809523
input,57,0.9523809523809523
input,59,0.9523809523809523
input,61,0.9523809523809523
input,63,0.9523809523809523
input,65,0.9523809523809523
input,67,0.9523809523809523
input,69,0.9523809523809523
input,71,0.9523809523809523
input,73,0.9523809523809523
input,75,0.9523809523809523
input,77,0.9523809523809523
input,79,0.9523809523809523
input,81,0.9523809523809523
input,83,0.9523809523809523
input,85,0.9523809523809523
input,87,0.9523809523809523
input,89,0.9523809523809523
input,91,0.9523809523809523
input,93,0.9523809523809523
input,95,0.9523809523809523
input,97,0.9523809523809523
input,99,0.9523809523809523
inclusive,True,1.0
delim,space,1.0
input,0,1.0
input,1,1.0
example_input,100,1.0
example_input,500,1.0
delim,hash,1.0
delim,tab,1.0
