var,val,success_rate
input,105,0.01020408163265306
input,45,0.015306122448979591
input,30,0.02040816326530612
input,33,0.02040816326530612
input,60,0.02040816326530612
input,75,0.02040816326530612
input,90,0.02040816326530612
input,99,0.02040816326530612
input,120,0.02040816326530612
input,15,0.025510204081632654
input,66,0.025510204081632654
input,91,0.04081632653061224
input,55,0.05102040816326531
input,28,0.05612244897959184
input,56,0.05612244897959184
input,70,0.05612244897959184
input,98,0.05612244897959184
input,112,0.05612244897959184
input,77,0.061224489795918366
input,26,0.0663265306122449
input,35,0.0663265306122449
input,49,0.0663265306122449
input,52,0.0663265306122449
input,65,0.0663265306122449
input,104,0.0663265306122449
input,119,0.0663265306122449
input,63,0.07142857142857142
input,110,0.07142857142857142
input,57,0.07653061224489796
input,111,0.07653061224489796
factor2,11,0.07733408323959505
input,27,0.08163265306122448
input,42,0.08163265306122448
input,51,0.08163265306122448
input,69,0.08163265306122448
input,81,0.08163265306122448
input,84,0.08163265306122448
input,87,0.08163265306122448
input,93,0.08163265306122448
input,123,0.08163265306122448
input,126,0.08163265306122448
input,29,0.08673469387755102
input,31,0.08673469387755102
input,37,0.08673469387755102
input,41,0.08673469387755102
input,43,0.08673469387755102
input,47,0.08673469387755102
input,53,0.08673469387755102
input,59,0.08673469387755102
input,61,0.08673469387755102
input,67,0.08673469387755102
input,71,0.08673469387755102
input,73,0.08673469387755102
input,79,0.08673469387755102
input,83,0.08673469387755102
input,89,0.08673469387755102
input,97,0.08673469387755102
input,101,0.08673469387755102
input,103,0.08673469387755102
input,107,0.08673469387755102
input,109,0.08673469387755102
input,113,0.08673469387755102
input,127,0.08673469387755102
input,121,0.09183673469387756
factor1,11,0.09205099362579677
factor3_result,Plang,0.09317585301837271
input,24,0.09693877551020408
input,36,0.09693877551020408
input,48,0.09693877551020408
input,54,0.09693877551020408
input,72,0.09693877551020408
input,96,0.09693877551020408
input,102,0.09693877551020408
input,108,0.09693877551020408
input,114,0.09693877551020408
factor1_result,Pling,0.0999718785151856
input,25,0.10204081632653061
input,39,0.10204081632653061
input,85,0.10204081632653061
input,95,0.10204081632653061
input,115,0.10204081632653061
input,117,0.10204081632653061
input,125,0.10204081632653061
factor3,7,0.10332636991804596
factor2,5,0.10528683914510686
factor1,3,0.10672103487064118
input,78,0.10714285714285714
factor2_result,Plang,0.10925196850393701
input,14,0.11224489795918367
factor2_result,Buzz,0.11316085489313836
factor1_result,Fizz,0.11899405431463925
factor3_result,Plong,0.12003856660774546
factor3,5,0.12148481439820022
factor2_result,Pling,0.12373453318335208
factor3_result,Buzz,0.12542182227221596
input,21,0.12755102040816327
factor1_result,Plang,0.12954630671166104
factor1,13,0.13120681343403504
input,5,0.1326530612244898
input,32,0.1326530612244898
input,34,0.1326530612244898
input,38,0.1326530612244898
input,40,0.1326530612244898
input,44,0.1326530612244898
input,46,0.1326530612244898
input,50,0.1326530612244898
input,58,0.1326530612244898
input,62,0.1326530612244898
input,64,0.1326530612244898
input,68,0.1326530612244898
input,74,0.1326530612244898
input,76,0.1326530612244898
input,80,0.1326530612244898
input,82,0.1326530612244898
input,86,0.1326530612244898
input,88,0.1326530612244898
input,92,0.1326530612244898
input,94,0.1326530612244898
input,100,0.1326530612244898
input,106,0.1326530612244898
input,116,0.1326530612244898
input,118,0.1326530612244898
input,122,0.1326530612244898
input,124,0.1326530612244898
factor3,11,0.13742032245969255
input,10,0.14285714285714285
input,20,0.14285714285714285
factor2,3,0.15714285714285714
input,7,0.17346938775510204
input,22,0.17857142857142858
input,13,0.19387755102040816
input,3,0.24489795918367346
input,9,0.24489795918367346
input,17,0.25
input,19,0.25
input,23,0.25
input,12,0.2602040816326531
input,18,0.2602040816326531
input,11,0.2653061224489796
input,6,0.2755102040816326
input,16,0.29591836734693877
input,8,0.3163265306122449
input,4,0.336734693877551
input,1,0.4336734693877551
input,2,0.5816326530612245
